,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
1867,3009289,CARPINTERÍA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,ISMAEL GARCIA TOVAR,CALLE,TEODORO LARREY,CALLE,SERVANDO ALZATI,CALLE,ISMAEL GARCÍA TOVAR,0,SN,,,0,,COLONIA,SAN JOSE,,,,64270,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0550,007,8180856511,EDGARCARPINTERIA@GMAIL.COM,,Fijo,25.72456442,-100.33304915,2010-07
1868,2974751,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,BERNARDO REYES,CALLE,GENERAL SIMON BOLIVAR,CALLE,GENERAL TERAN,CALLE,CUAUHTÉMOC,517,,,,0,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0057,030,8188802536,GRAFICAS_59@HOTMAIL.COM,,Fijo,25.7580932,-100.28853792,2014-12
1869,8805216,TORTILLERIA LIZETH,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,HUERTA LAS CAÑAS,CALLE,HUERTA DE CEREZOS,CALLE,HUERTA LOS HIGOS,CALLE,HUERTA LOS ZAPOTES,201,,,,,,COLONIA,HUERTAS DE SAN MARIO,,,,65500,19,NUEVO LEÓN,045,Salinas Victoria,0405,Simeprodeso (Colectivo Nuevo),0365,008,,,,Fijo,25.85772066,-100.3026782,2019-11
1870,3010237,CARPINTERIA,CONSERVACION ASESORIA Y REMODELACION SA DE CV,321910,Fabricación de productos de madera para la construcción,1,CALLE,RIO BRAVO,CALLE,RIO GUADALQUIVIR,CALLE,RIO COLORADO,CALLE,RÍO DE LA PLATA,225,,,,,,COLONIA,FRACCIONAMIENTO BERNARDO REYES,,,,64280,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0743,025,8183115442,CARPDEL@HOTMAIL.COM,,Fijo,25.7099508,-100.34167434,2010-07
1871,2958255,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,SICILIA,CALLE,ENCINO,CALLE,ARAUCARIA,CALLE,ENCINO,404,,,,0,,COLONIA,COLONIA PROTEXA,,,,66117,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,0329,032,8183369863,ZIMPRESOS@YAHOO.COM.MX,,Fijo,25.66502758,-100.43554995,2014-12
1872,3009897,TORTILLERIA LOLIS,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,NEMESIO GARCIA NARANJO,CALLE,DOCTOR MIER,CALLE,CELSO FLORES ZAMORA,CALLE,JUAN IGNACIO RAMÓN,207,,,,0,,COLONIA,LAMPAZOS,,,,65070,19,NUEVO LEÓN,032,Lampazos de Naranjo,0001,Lampazos de Naranjo,0460,011,8737380683,,,Fijo,27.03261181,-100.50461003,2010-07
1873,3011084,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,SENDERO DE LOS LIRIOS,CALLE,AURELIANO RAMOS,CALLE,RAFAEL GARZA CANTU,AVENIDA,ADOLFO RUÍZ CORTINES,812,,,,0,,COLONIA,HIDALGO,,,,64290,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0777,038,8183513447,,,Fijo,25.70471415,-100.32185154,2010-07
1874,3029108,IMPRENTA,FIEXU IMPRESOS SA DE CV,323119,Impresión de formas continuas y otros impresos,6,CALLE,NARDO,CALLE,MANZANO,CALLE,PERAL,CALLE,PRIVADA INDEPENDENCIA,3104,,,,,,COLONIA,MODERNA,,,,64530,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1084,019,8183838137,,,Fijo,25.7009635,-100.28227818,2010-07
1875,3053326,TORTILLERIA LLUVIA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,AVENIDA,LOS FRESNOS,CALLE,CALLE DEL GIRASOL,CALLE,GERTRUDIS BOCANEGRA,CALLE,CALLE DEL POMELO,102,,,,0,,COLONIA,LOS FRESNOS,,,,66636,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,0403,021,,,,Fijo,25.76998672,-100.25968888,2010-07
1876,3008891,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,RAMIRO E. MARTINEZ,CALLE,INGENIERO MARIANO CABRERA,CALLE,GUADALUPE ESTRADA,CALLE,CRESCENCIO NEAVES,2189,,,,0,,COLONIA,PABLO GONZALEZ,,,,64250,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4553,026,8184015467,,,Fijo,25.72921317,-100.33764104,2010-07
1877,2966547,IMPRENTA,IMPRENTA,323119,Impresión de formas continuas y otros impresos,1,CALLE,MARTIN CARRERA,CALLE,OSWALDO SANCHEZ,CALLE,CRUZ MANUEL VILLAREAL,CALLE,CRUZ MANUEL VILLAREAL,,SN,,,,,COLONIA,HIDALGO,,,,64290,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0762,002,,,,Fijo,25.70734724,-100.32386927,2014-12
1878,2988192,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,MONTE ALEGRE,CALLE,MONTE REGIO,AVENIDA,MONTE OLIMPO,CALLE,MONTE OLIVO,228,,,,,,COLONIA,MONTEVERDE,,,,67257,19,NUEVO LEÓN,031,Juárez,0001,Ciudad Benito Juárez,036A,009,8116004770,CARPINTERIA.TAMBA14@GMAIL.COM,,Fijo,25.65212936,-100.15579636,2014-12
1879,8441401,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,VICENTE SUAREZ,CALLE,DOCTOR PEDRO NORIEGA,PRIVADA,VICENTE SUAREZ,CALLE,AGUSTÍN MELGAR,1308,A,,,,,COLONIA,TERMINAL,,,,64580,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1309,006,8181391939,,,Fijo,25.6848323,-100.29472048,2019-11
1880,3030474,IMPRENTA,"IBF DE MEXICO, S.A. DE C.V.",323119,Impresión de formas continuas y otros impresos,1,CALLE,VENECIA,AVENIDA,CONSTITUYENTES DE NUEVO LEON,CALLE,CATANIA,CALLE,VENECIA,232,,,,,,COLONIA,SANTA FE,,,,64549,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1120,028,8183349483,,,Fijo,25.69783362,-100.26254129,2010-07
1881,3005232,TORTILLERIA LIZBETH,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,6,CALLE,AMATITAN,CALLE,EL GRULLO,CALLE,TEQUILA,CALLE,LAGOS DE MORENO,403,,,,,,COLONIA,TIERRA PROPIA,,,,67190,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1743,033,,,,Fijo,25.63682881,-100.19116477,2010-07
1882,3047610,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,NOGAL,CALLE,CAMINO A CRUZ,CALLE,NARANJO,CALLE,PIRUL,0,SN,,,0,,COLONIA,CAMACHITO,,,,67700,19,NUEVO LEÓN,033,Linares,0001,Linares,0557,036,,,,Fijo,24.85899559,-99.59118104,2010-07
1883,8649378,IMPRENTA,IMPRENTA,323111,"Impresión de libros, periódicos y revistas",1,CALLE,JOAQUIN GARZA LEAL,CALLE,ALBINO ESPINOSA,CALLE,MANUEL MARIA DEL LLANO,AVENIDA,FÉLIX URESTI GÓMEZ,303,,,,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1578,028,,,,Fijo,25.67666497,-100.29872882,2019-11
1884,2974640,TORTILLERIA LIZARRAGA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,CASA DE CORTES,CALLE,CASA DE JUAREZ,CALLE,CASA DE LAS MONJAS,CALLE,CASA DE MOCTEZUMA,400,,,,0,,COLONIA,CASABELLA,,,,66451,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1464,011,,,,Fijo,25.76371206,-100.30058836,2014-12
1885,2989956,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,PORTAL DE LAS HUERTAS,CALLE,PORTAL DE SAN LUCAS,CALLE,PORTAL DE SAN JUAN,AVENIDA,LOS PORTALES,350,,,,0,,COLONIA,PORTAL DE JUAREZ,,,,67250,19,NUEVO LEÓN,031,Juárez,0001,Ciudad Benito Juárez,0919,014,8124655887,,,Fijo,25.63140976,-100.10364328,2014-12
1886,8712911,IMPRENTA,ASOCIADO IMPRESO ANAHUAC SA DE CV,323119,Impresión de formas continuas y otros impresos,6,CALLE,MARIANO MATAMOROS,CALLE,PORFIRIO DIAZ,AVENIDA,BENITO JUAREZ,CALLE,JERÓNIMO TREVIÑO,108,,,,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,007,,IMPRESORANAHUAC_MMR@HOTMAIL.COM,,Fijo,25.75487775,-100.293395,2019-11
1887,8303827,TORTILLERIA LETY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,6,CALLE,VILLA GALICIA,CALLE,VILLA SEVILLA,AVENIDA,VILLA AZUL,CALLE,VILLA CATALUÑA,241,,,,,,FRACCIONAMIENTO,VILLA AZUL,,,,66012,19,NUEVO LEÓN,018,García,0001,García,0866,032,,,,Fijo,25.81982792,-100.61432282,2019-11
1888,7873003,TORTILLERIA LETY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,NUEVO HORIZONTE,CALLE,NUEVA VIDA,CALLE,NUEVA ALBORADA,CALLE,SIN REFERENCIA,,SN,,,,,COLONIA,POPULAR JOSE PAEZ GARCIA,,,,66000,19,NUEVO LEÓN,018,García,0001,García,0527,010,,,,Fijo,25.805942,-100.63709789,2019-11
1889,7656492,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,DOCTOR JOSE ELEUTERIO GONZALEZ,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,EDUARDO A. ELIZONDO,451,,,,,,COLONIA,PEÑA GUERRA,,,,66490,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0343,008,,,,Fijo,25.71713512,-100.25752008,2019-11
1890,2984094,TORTILLERIA LEO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,PLAN DE AYALA,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,GENERAL GERONIMO TREVIÑO,CALLE,28 DE NOVIEMBRE,5102,,,,,,COLONIA,EMILIANO ZAPATA,,,,67110,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2277,029,8183271948,,,Fijo,25.6971855,-100.20489791,2014-12
1891,7657072,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,LAGUNA DE TERMINOS,CALLE,VALLECA,PRIVADA,LAGO DE PALMA,OTRO (ESPECIFIQUE),NINGUNO,801,,,,,,COLONIA,TACUBA,,,,66470,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1159,038,8116363606,,,Fijo,25.7241676,-100.24633335,2019-11
1892,2973219,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,DOCTOR JULIAN VILLARREAL,CALLE,CARLOS SALAZAR,CALLE,JOSE MARIA ARTEAGA,CALLE,HÉROES DEL 47,813,,,,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1563,002,,NUESTRAIMPRENTA@HOTMAIL.COM,,Fijo,25.68122072,-100.30004983,2014-12
1893,3003956,TORTILLERIA LEO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,SANTA GABRIELA,CALLE,SANTA ÚRSULA,CALLE,SANTA LUCIA,CALLE,SANTA RITA,235,,,,0,,COLONIA,SANTA MARTHA (FOMERREY 191),,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0908,028,8113960129,LEONCITITA.07@GMAIL.COM,,Fijo,25.80317836,-100.38908874,2010-07
1894,7662772,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,ACUEDUCTO,OTRO (ESPECIFIQUE),NINGUNO,CALLE,LOMAS DE JAMAICA,CALLE,VALLE DE LOS CEDROS,500,S10,CENTRAL DE ABASTO,PLANTA BAJA,0,,COLONIA,LOS VALLLES,CENTRAL DE ABASTO,MERCADO PULGA RANCHO VIEJO,S10,67250,19,NUEVO LEÓN,031,Juárez,0045,Jardines de la Silla (Jardines),1103,004,,,,Fijo,25.61949332,-100.17095435,2019-11
1895,2973132,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,JOAQUIN GARZA LEAL,AVENIDA,CRISTOBAL COLON,CALLE,REFORMA,CALLE,HÉROES DEL 47,1108,,,,0,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1563,047,,,,Fijo,25.68339874,-100.29795304,2014-12
1896,8816553,TORTILLERIA LEO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,AVENIDA,DEL BOSQUE,CALLE,NINGUNO,CALLE,ALORA,CALLE,ZUBIA,229,,,,0,,FRACCIONAMIENTO,PASEO DE GUADALUPE,,,,67195,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1141,063,,,,Fijo,25.65688436,-100.16520875,2019-11
1897,7678798,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,MAPLE,CALLE,ANACAHUITA,AVENIDA,JACARANDAS,CALLE,OLMO,851,,,,,,COLONIA,PARQUE INDUSTRIAL MARTEL,,,,66634,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,1030,021,8112157008,,,Fijo,25.75076612,-100.18593453,2019-11
1898,2985614,IMPRENATA Y DISEÑO GRAFICO PICO DE GALLO ESTUDIO,,323119,Impresión de formas continuas y otros impresos,1,CALLE,ORQUIDEA,CALLE,BEGONIA,AVENIDA,DE LA PRIMAVERA,CALLE,TRÉBOL,0,SN,,,0,,COLONIA,TRES CAMINOS,,,,67190,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1620,008,8118728865,,,Fijo,25.66430455,-100.1871133,2014-12
1899,2985968,TORTILLERIA LEO,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,DEL AMANECER,CALLE,DE LA PRIMAVERA,CALLE,DEL VALLE,CALLE,DEL ASTRO,300,,,,,,COLONIA,VALLE DEL SOL,,,,67195,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2205,017,,,,Fijo,25.65587474,-100.16760433,2014-12
1900,7657401,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,CEIBO,AVENIDA,MARMOL,CALLE,NOCHEBUENA,CALLE,CRISANTEMO,4015,,,,0,,COLONIA,PARQUES DE GUADALUPE,,,,67180,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0618,025,,,,Fijo,25.66874595,-100.21724049,2019-11
1901,2973196,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALZADA,FRANCISCO I. MADERO,CALLE,DOCTOR JULIAN VILLARREAL,CALLE,ÁLVARO OBREGON,CALLE,JOSÉ MARÍA ARTEAGA,1460,,,,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1563,008,8112405337,LOP_ALVAREZ@HOTMAIL.COM,,Fijo,25.68235726,-100.30011596,2010-07
1902,2929919,TORTILLERIA LILY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,TERCERA AVENIDA,PRIVADA,NINGUNO,CALLE,INDEPENDENCIA,CALLE,SEGUNDA AVENIDA,216,,,,,,COLONIA,GUERRA,,,,67140,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0317,008,,,,Fijo,25.67834891,-100.24955578,2010-07
1903,2959777,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,ANONA,CALLE,COLORIN,CALLE,ANACAHUITA,CALLE,ENELDO,108,,,,,,COLONIA,CIUDAD SOLIDARIDAD,,,,64102,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4483,022,,,,Fijo,25.76054325,-100.39568726,2014-12
1904,2929877,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,5 DE MAYO,CALLE,INDEPENDENCIA,AVENIDA,BENITO JUAREZ,CALLE,TERCERA AVENIDA,330,,,,,,COLONIA,GUERRA,,,,67100,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0317,006,8118729920,,,Fijo,25.67966792,-100.24839161,2010-07
1905,3003475,TORTILLERIA LILY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,BOCHICA,CALLE,XICOTENCATL,CALLE,CUITLAHUAC,CALLE,TLÁLOC,207,,,,,,COLONIA,AZTEZA,,,,66490,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,017,,,,Fijo,25.72222557,-100.26786374,2014-12
1906,2943707,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,RIO HUDSON,CALLE,RIO ORINOCO,CALLE,RIO MADEIRA,CALLE,RÍO MANZANARES,320,,,,0,,MANZANA,PUEBLO NUEVO,,,,66646,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,0437,036,,,,Fijo,25.75704431,-100.1563657,2014-12
1907,2931528,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,GEORGE WASHINGTON,CALLE,RIO FRIO,CALLE,FRANCISCO GARZA SADA,CALLE,FRANCISCO GARZA SADA,2349,A,,,,,COLONIA,MARIA LUISA,,,,64040,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1652,019,,GCREATIVA@PRODIGY.NET.MX,,Fijo,25.67701706,-100.33720041,2012-06
1908,7787212,TORTILLERIA LINA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,MANUEL AVILA CAMACHO,CALLE,AARON SAENZ,CALLE,NARCISO MENDOZA,CALLE,SECRETARÍA DEL TRABAJO,1098,,,,0,,COLONIA,LUIS ECHEVERRIA,,,,64260,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0584,008,,,,Fijo,25.7228797,-100.32456722,2019-11
1909,2961797,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,6,CALLE,PASO DEL AGUILA,CALLE,VALLE DEL OBISPO,CALLE,VALLE DEL SOL,CALLE,VALLE DEL VERGEL,5880,,,,,,COLONIA,COLINAS DE VALLE VERDE,,,,64117,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0141,044,,,,Fijo,25.73796879,-100.36646179,2014-12
1910,3004870,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,20 DE ENERO,CALLE,COMPOSTELA,AVENIDA,LICENCIADO RAUL RANGEL FRIAS,CALLE,27 DE ENERO,6216,,,,,,COLONIA,16 DE SEPTIEMBRE,,,,64160,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0404,015,8183738296,,,Fijo,25.7297098,-100.34755614,2010-07
1911,3049352,TORTILLERIA LILY,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,LICENCIADO LUIS M. FARIAS,CALLE,DOCTOR ÁNGEL MARTINEZ,CALLE,LICENCIADO JULIO CAMELO,CALLE,ANTONIO DÁVILA,7809,,,,,,COLONIA,VALLE DE SANTA CECILIA,,,,64230,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0118,021,8183228499,,,Fijo,25.74834394,-100.35819214,2010-07
1912,2960352,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,RIOLITA,AVENIDA,LAS ROCAS,CALLE,ÁGATA,CALLE,HORNABLENDA,6108,A,,,0,,COLONIA,SAN BERNABE,,,,64100,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0029,036,8186034184,MNAJERAUBER@GMAIL.COM,,Fijo,25.75498802,-100.37552726,2014-12
1913,2929778,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,JOSE JOAQUIN HERRERA,CALLE,BENJAMIN FRANKLIN,CALLE,HEROE DE NACOZARI,CALLE,BENJAMÍN FRANKLIN,2059,,,,,,COLONIA,PROGRESO,,,,64420,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0936,012,8184738128,,,Fijo,25.69699734,-100.33448163,2010-07
1914,8948291,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,RIO MAGALLANES,CALLE,RIO LAJAS,CALLE,MAR DE LAS ANTILLAS,CALLE,RIO PILON,112,,,,,,COLONIA,CENTRAL,,,,64190,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0743,023,,,,Fijo,25.70805147,-100.34154544,2019-11
1915,8970581,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,FRANCISCO BELTRAN,CALLE,MARTIRES DE CHICAGO,CALLE,CANANEA,CALLE,HELIODORO PÉREZ,2430,,,,,,COLONIA,MARTINEZ,,,,64550,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1313,039,8186819889,WASAFABY@GMAIL.COM,,Fijo,25.69083948,-100.28846352,2019-11
1916,7300171,TORTILLERIA LIA,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,AVENIDA,HACIENDA DEL SOL,CALLE,HACIENDA SANTA ROSA,CALLE,HACIENDA DEL CARMEN,CALLE,HACIENDA SAN JUDAS,,SN,,,,,COLONIA,HACIENDA DEL SOL,,,,66003,19,NUEVO LEÓN,018,García,0001,García,0936,014,,,,Fijo,25.78436647,-100.57269397,2019-11
1917,7680431,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,CALLE,ORQUIDEA,AVENIDA,MEXICO,CALLE,FUENTE DEL CASTILLO,CALLE,FUENTE DEL REY,1018,,,,,,COLONIA,FUENTES DE SAN MIGUEL,,,,66647,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,1929,005,,,,Fijo,25.70675466,-100.14601412,2019-11
1918,7680307,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,6,CALLE,LOMAS DE ARABIA,CALLE,LOMAS DE JAMAICA,CALLE,LOMAS DE BOGOTA,CALLE,LOMAS DE TÚNEZ,221,,,,,,COLONIA,LOMAS DE LA PAZ,,,,66647,19,NUEVO LEÓN,006,Apodaca,0078,Loma la Paz,1967,005,8186774261,,,Fijo,25.71261326,-100.13306745,2019-11
1919,8970098,IMPRENTA,,323119,Impresión de formas continuas y otros impresos,1,CALLE,5 DE MAYO,CALLE,SERAFIN PEÑA,CALLE,JUAN ÁLVAREZ,CALLE,15 DE MAYO,806,PONIENTE,,,,A,COLONIA,MONTERREY CENTRO,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1671,002,,,,Fijo,25.6746257,-100.3243889,2019-11
1920,8970903,BASCULAS TABESA,BASULAS TABESA SA DE CV,115210,Servicios relacionados con la cría y explotación de animales,1,CALLE,HEROICO COLEGIO MILITAR,CALLE,LAURELES,CALLE,LORENZO GARZA,CALLE,ALAMILLO,335,,,,,,COLONIA,DEL PRADO,,,,64410,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0974,011,,,,Fijo,25.70019297,-100.31432272,2019-11
1921,7961265,ASOCIACION GANADERA PARAS NL,ASOCIACION GANADERA PARAS NL,115210,Servicios relacionados con la cría y explotación de animales,1,CALLE,GENERAL IRINEO VILLARREAL,PRIVADA,LIBRAMIENTO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),VEREDA,0,SN,,,0,,FRACCIONAMIENTO,FRACCIONAMIENTO DEL NORTE,,,,65450,19,NUEVO LEÓN,040,Parás,0001,Parás,027A,005,,,,Fijo,26.50498222,-99.53119534,2019-11
1922,9076621,ARQUITECTURA Y PAISAJISMO,ARQUITECTURA Y PAISAJISMO SA DE CV,115310,Servicios relacionados con el aprovechamiento forestal,11,CALLE,SAN REMO,CALLE,MARZALA,CALLE,CESENA,CALLE,NOVARA,5108,SN,,,,,COLONIA,SANTA CECILIA,,,,64150,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4106,025,14255945,,,Fijo,25.72939591,-100.36222042,2019-11
1923,8777590,AGROACRE SAN RAFAEL,AGROACRE SA DE CV,115111,Servicios de fumigación agrícola,1,CALLE,LATERAL,CALLEJON,NINGUNO,CALLE,CARRETERA A LA HEDIONDILLA,CALLE,CARRETERA A LA HEDIONDILLA,,SN,,,,,LOCALIDAD,SAN RAFAEL,,,,67865,19,NUEVO LEÓN,017,Galeana,0153,San Rafael,0799,031,,,,Fijo,25.0296222,-100.5557237,2019-11
1924,8760078,CORTIJO LOS ALAMARES,,115210,Servicios relacionados con la cría y explotación de animales,1,CALLE,NINGUNO,CALLE,LOS PERALES,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,0,SN,,,0,,COLONIA,LAS HUERTAS,,,,67316,19,NUEVO LEÓN,049,Santiago,0001,Santiago,0256,041,,,,Fijo,25.46366628,-100.15483876,2019-11
1925,8789516,BIOPEC,BIOPEC,112512,"Piscicultura y otra acuicultura, excepto camaronicultura",1,CARRETERA,PROFESOR SANTIAGO OBREGÓN,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,0,,,,0,,LOCALIDAD,SAN VICENTE,,,,66850,19,NUEVO LEÓN,027,Los Herreras,0001,Los Herreras,016A,045,8110778205,,,Fijo,25.90658718,-99.38577466,2019-11
1926,8648864,BIOCOMBUSTIBLES SIERRA MADRE,BIOCOMBUSTIBLE SIERRA MADRE SA DE CV,115119,Otros servicios relacionados con la agricultura,1,CALLE,JOSE MARTI,CALLE,IDELFONSO VAZQUEZ,CALLE,NUEVA ROSITA,AVENIDA,CRISTÓBAL COLÓN,3016,,,,,,COLONIA,FABRILES,,,,64550,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1385,015,,,,Fijo,25.68438891,-100.28525824,2019-11
1927,8533179,BEEF MASTER,ASOCIACION MEXICANA DE CRIADORES DE GANADO SA DE CV,115210,Servicios relacionados con la cría y explotación de animales,6,AVENIDA,BENITO JUAREZ,CALLE,LOS PINOS,CALLE,FRESNO,CALLE,APERTURA,4595,,CENTRO Y PLAZA COMERCIAL,PISO 1,,,COLONIA,INFONAVIT SOLIDARIDAD,CENTRO Y PLAZA COMERCIAL,PLAZA VISTA,12-C,67169,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2239,023,,PAGOS@BEEFMASTER.ORG.MX,WWW.BEEFMASTER.ORG.MX,Fijo,25.67502307,-100.21154718,2019-11
1928,7657995,CARPINTERIA,,321910,Fabricación de productos de madera para la construcción,1,AVENIDA,LAS TORRES ORIENTE,CALLE,CALLE DECIMA TERCERA,CALLE,ABRAHAM VILLARREAL,CALLE,NICOLÁS BRAVO,319,,,,,,COLONIA,MIGUEL ALEMAN,,,,66470,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0786,037,,,,Fijo,25.71610723,-100.22004454,2019-11
